,ProfessorName,className
2510,강세종 교수님,일반물리학및연습Ⅰ 공과대 전기전자('17학번 996 ~ 끝)
2511,박홍규 교수님,"일반물리학및연습Ⅰ(영강) 보건과학대('17학번, '17학번외 재수강/미이수자 포함)"
2512,이경세 교수님,일반물리학및연습Ⅰ '17학번외 재수강/미이수자 1반
2513,장민희 교수님,일반물리학및연습Ⅰ '17학번외 재수강/미이수자 2반
2514,이규원 교수님,일반물리학및연습Ⅰ '17학번외 재수강/미이수자 3반
2515,노연정 교수님,일반물리학및연습Ⅰ '17학번외 재수강/미이수자 4반
2516,이승준 교수님,일반물리학및연습Ⅰ(영강) 외국인반 (※ 내국인은 한국어 불가능자만 수강 허용)
2517,이경진 교수님,"생명물리학및연습 생명과학대('17학번, '17학번외 재수강/미이수자 포함)"
2518,권영완 교수님,일반화학및연습 기계공학부 '17학번 (1-90)
2519,권영완 교수님,일반화학및연습 기계공학부 '17학번 (91-끝)(CHEM150 미이수 및 재수강)
2520,이광렬 교수님,일반화학및연습 산업경영공학부 '17학번(CHEM150 미이수 및 재수강)
2521,정낙철 교수님,일반화학및연습Ⅰ 수학 '17학번
2522,정광섭 교수님,"일반화학및연습Ⅰ(영강) 물리 '17학번, 지구환경 '17학번(이과대학만 수강, 이과대 재수강(수학제외)"
2523,이상원 교수님,일반화학및연습Ⅰ 화학 '17학번 (이과대학만 수강가능)
2524,김준곤 교수님,"일반화학및연습Ⅰ(영강) 화공생명 '17학번(화공생명 재수강, 영강)"
2525,김학중 교수님,일반화학및연습Ⅰ(영강) 신소재 '17학번 (1-90)
2526,심상희 교수님,"일반화학및연습Ⅰ(영강) 신소재 '17학번 (91-끝) (CHEM151 재수강, 물리, 화학, 지구, 화공생명 제외)"
2527,최기항 교수님,일반화학및연습Ⅰ 전기전자전파 '17학번 (1-99)
2528,한호규 교수님,일반화학및연습Ⅰ 전기전자전파 '17학번 (100-끝)
2529,우한영 교수님,"일반화학및연습Ⅰ 바이오의공학부 '17학번, 바이오시스템의과학부 '17학번"
2530,윤효재 교수님,일반화학및연습Ⅰ(영강) 보건환경융합과학부 '17학번
2531,김지혜 교수님,"일반화학및연습Ⅰ(영강) 자연계 재수강생, 외국인, 영강"
2532,정낙철 교수님,일반화학 의예과 '17학번 (학과제한)
2533,조석주 교수님,지구환경과학및연습I
2534,이의형 교수님,지구환경과학및연습I
2535,최기주 교수님,지구환경과학및연습I
2536,류성룡 교수님,건축학개론 (건축학과 대상)
2537,이종구 교수님,공업역학(영강) 건축사회환경공학부
2538,최회련 교수님,컴퓨터언어및실습
2539,천지영 교수님,컴퓨터언어및실습 건축사회환경공학부
2540,김동승 교수님,컴퓨터언어및실습 전기전자공학부
2541,장민호 교수님,컴퓨터언어및실습(영강) 기계공학부
2542,김종훈 교수님,컴퓨터언어및실습 신소재공학부
2543,이학재 교수님,컴퓨터언어및실습 보건과학대학
2544,강지호 교수님,공업통계
2545,이준혁 교수님,공업통계
2546,유영지 교수님,투자경제성분석
2547,박재규 교수님,투자경제성분석
2548,반기민 교수님,투자경제성분석
2549,안민정 교수님,투자경제성분석
2550,김대호 교수님,투자경제성분석 산업경영공학부 수강제한(타분반 수강해주세요)
2551,최대식 교수님,선형대수
2552,전영민 교수님,선형대수
2553,김태수 교수님,운동처방의이론과실제
2554,이민철 교수님,스포츠의학개론 체육특기자 외 수강금지
2555,방은정 교수님,결혼과가족
2556,정순화 교수님,결혼과가족
2557,이경희 교수님,결혼과가족
2558,장규진 교수님,지리학입문 지리교육과 수강불가
2559,최진욱 교수님,한국역사와문화입문
2560,신근영 교수님,한국역사와문화입문
2561,이선애 교수님,중국역사와문화입문
2562,서민교 교수님,일본역사와문화입문
2563,이진일 교수님,서양문화사입문
2564,정미란 교수님,건강의사소통
2565,김종규 교수님,컴퓨터프로그래밍I
2566,차성덕 교수님,컴퓨터프로그래밍I
2567,허준범 교수님,컴퓨터프로그래밍I(영강)
2568,채정민 교수님,컴퓨터프로그래밍I
2569,김영식 교수님,전산수학I
2570,정다래 교수님,전산수학I
2571,주재걸 교수님,전산수학I(영강)
2572,강태성 교수님,미술과문화
2573,최재희 교수님,현대디자인의이해
2574,이재준 교수님,미디어와예술언어
2575,백인산 교수님,한국미술걸작개론
2576,조은정 교수님,현대아시아미술개론
2577,소현숙 교수님,자연미학과미술의시공간
2578,전유신 교수님,미술감상
2579,이문정 교수님,현대미술론
2580,최재희 교수님,디자인론
2581,최익균 교수님,한국미술감상과비평
2582,Robert Rudolf 교수님,경제학입문(영강)
2583,Daniel Phillip Connolly 교수님,정치학입문(영강)
2584,하정옥 교수님,사회와건강
2585,김승섭 교수님,공중보건의역사
2586,홍석희 교수님,과목 1(영강)
2587,장규현 교수님,과목49
2588,최성희 교수님,영어통역과번역
2589,Glenn P. Sundeen 교수님,고급영어토론(영강)
2590,David M. Duke 교수님,고급영어토론(영강)
2591,왕성순 교수님,기업영어실습(영강)
2592,박혜순 교수님,기업영어실습(영강)
2593,신영자 교수님,시사중국어
2594,김종석 교수님,영상중국어(외국어강의)
2595,노혜정 교수님,실용중국어작문(외국어강의)
2596,최소담 교수님,시사영어(영강)
2597,조준형 교수님,프랑스어독해Ⅰ(외국어강의)
2598,김선경 교수님,불영번역연습(외국어강의)
2599,Mar?a del Pilar Fabeiro Li?are⋯ 교수님,중급스페인어회화(외국어강의)
2600,김학순 교수님,시사일본어(외국어강의)
2601,강경자 교수님,영상일본어(외국어강의)
2602,편용우 교수님,영상일본어(외국어강의)
2603,박혜진 교수님,영상일본어(외국어강의)
2604,강경자 교수님,비즈니스일본어(외국어강의)
2605,박혜진 교수님,비즈니스일본어(외국어강의)
2606,김남은 교수님,일본어작문Ⅰ(외국어강의)
2607,김경미 교수님,일본어작문Ⅰ(외국어강의)
2608,김학순 교수님,일본어독해Ⅰ(외국어강의)
2609,최가형 교수님,일본어독해Ⅰ(외국어강의)
2610,김보경 교수님,아카데믹일본어Ⅰ(외국어강의)
2611,Mar?a del Pilar Fabeiro Li?are⋯ 교수님,스페인어회화(외국어강의)
2612,신태식 교수님,스페인어문법Ⅰ(외국어강의)
2613,조은정 교수님,비즈니스중국어(외국어강의)
2614,이봉금 교수님,비즈니스중국어(외국어강의)
2615,김숙향 교수님,비즈니스중국어(외국어강의)
2616,정인태 교수님,영상스페인어(외국어강의)
2617,정인태 교수님,비즈니스스페인어(외국어강의)
2618,송용구 교수님,비즈니스독일어
2619,권영을 교수님,독일어문법
2620,조효진 교수님,영어읽기와토론I(영강)
2621,배순영 교수님,영어읽기와토론I(영강)
2622,여정은 교수님,영어읽기와토론I(영강)
2623,양의춘 교수님,영어읽기와토론I(영강)
2624,오세풍 교수님,영어읽기와토론I(영강)
2625,전범수 교수님,영어읽기와토론I(영강)
2626,유주현 교수님,영어읽기와토론I(영강)
2627,윤정회 교수님,고급영문법(영강)
2628,마선미 교수님,실용영어읽기와쓰기(영강)
2629,임현선 교수님,실용영어읽기와쓰기(영강)
2630,이선화 교수님,실용영어읽기와쓰기(영강)
2631,이나리 교수님,실용영어읽기와쓰기(영강)
2632,박양애 교수님,실용영어읽기와쓰기(영강)
2633,Kenton Alan Lee 교수님,학술영작문-인문사회계(영강)
2634,Darrell L. Enright 교수님,학술영작문-자연계(영강)
2635,Michael D. Blackwood 교수님,미디어영어(영강)
2636,Peter S. Sylvestre 교수님,비즈니스영어(영강)
2637,Naheen Madarbakus 교수님,비즈니스영어(영강)
2638,Terence W. Clark 교수님,영어발표와연설(영강)
2639,Anthony Death 교수님,영어를통한비판적사고(영강)
2640,이상욱 교수님,영상독일어
2641,Harald Gaerber 교수님,독일어CEFR(AII-I)(외국어강의)
2642,Malte Kelpin 교수님,독일어CEFR(AII-I)(외국어강의)
2643,신경미 교수님,전공중국어Ⅰ(외국어강의) 중문과 2017학번 끝번호 홀수
2644,신경미 교수님,전공중국어Ⅰ(외국어강의) 중문과 2017학번 끝번호 짝수
2645,손주연 교수님,전공중국어Ⅰ(외국어강의)
2646,최수경 교수님,전공중국어Ⅰ(외국어강의)
2647,임다함 교수님,전공일본어Ⅰ(외국어강의)
2648,김보경 교수님,전공일본어Ⅰ(외국어강의)
2649,Simon Kim 교수님,전공프랑스어I(외국어강의)
2650,Jeanmaire Guillaume 교수님,전공프랑스어II(외국어강의)
2651,최수 교수님,고급영어
2652,김희성 교수님,고급영어
2653,김은영 교수님,고급영어
2654,정유선 교수님,고급영어
2655,맹지현 교수님,고급영어(영강)
2656,정헌 교수님,고급영어
2657,표미정 교수님,고급영어(영강)
2658,정인태 교수님,전공스페인어Ⅰ(외국어강의) 서어서문학과
2659,양성혜 교수님,전공스페인어Ⅰ(외국어강의) 서어서문학과
2660,신태식 교수님,전공스페인어Ⅰ(외국어강의)
2661,양성혜 교수님,전공스페인어Ⅱ(외국어강의)
2662,김진규 교수님,전공러시아어Ⅰ(외국어강의)
2663,이남경 교수님,전공러시아어Ⅰ(외국어강의)
2664,Harald Gaerber 교수님,전공독일어Ⅰ(외국어강의) 독문과 1학년 우선 수강
2665,Malte Kelpin 교수님,전공독일어Ⅰ(외국어강의) 독문과 1학년 우선 수강
2666,전계안 교수님,전공영어I
2667,황지연 교수님,전공영어I(영강)
2668,안선영 교수님,전공영어I(영강)
2669,"손주연,김수현 교수님",교양중국어초급(외국어강의) 중문과 2017학번 끝번호 홀수
2670,"안예선,홍서연 교수님",교양중국어초급(외국어강의) 중문과 2017학번 끝번호 짝수
2671,"노혜정,신영자 교수님",교양중국어초급(외국어강의)
2672,"최수경,한운진 교수님",교양중국어초급(외국어강의)
2673,"이봉금,권운영 교수님",교양중국어초급(외국어강의)
2674,"김선,박민정 교수님",교양중국어초급(외국어강의)
2675,"김숙향,김명학 교수님",교양중국어초급(외국어강의)
2676,"권혜진,고운선 교수님",교양중국어초급(외국어강의)
2677,"고운선,윤순일 교수님",교양중국어초급(외국어강의)
2678,"김윤수,박민정 교수님",교양중국어초급(외국어강의)
2679,"조경환,유지원 교수님",교양중국어초급(외국어강의)
2680,"정지수,정명숙 교수님",교양중국어중급(외국어강의)
2681,"최정현,정영주 교수님",교양러시아어초급(외국어강의) 노문과 17학번 끝자리 홀수
2682,"Valentina A Bojko,김혁 교수님",교양러시아어초급(외국어강의) 노문과 17학번 끝자리 짝수
2683,"최정운,이남경 교수님",교양러시아어초급(외국어강의)
2684,최명숙 교수님,교양일본어Ⅰ(외국어강의)
2685,이현희 교수님,교양일본어Ⅰ(외국어강의)
2686,양지원 교수님,교양일본어Ⅰ(외국어강의)
2687,김진영 교수님,교양일본어Ⅰ(외국어강의)
2688,KOIDE MUNEKAZU 교수님,교양일본어Ⅰ(외국어강의)
2689,김정은 교수님,교양일본어Ⅰ(외국어강의)
2690,김미옥 교수님,교양일본어Ⅰ(외국어강의)
2691,신정아 교수님,교양일본어Ⅰ(외국어강의)
2692,주현숙 교수님,교양일본어Ⅱ(외국어강의)
2693,이윤지 교수님,교양일본어Ⅱ(외국어강의)
2694,이순희 교수님,교양프랑스어초급(외국어강의)
2695,김준한 교수님,교양프랑스어초급(외국어강의)
2696,조준형 교수님,교양프랑스어초급(외국어강의)
2697,김선경 교수님,교양프랑스어초급(외국어강의)
2698,김화영 교수님,교양프랑스어초급(외국어강의)
2699,김대영 교수님,교양프랑스어초급(외국어강의)
2700,박선희 교수님,교양프랑스어초급(외국어강의)
2701,박성혜 교수님,교양프랑스어초급(외국어강의)
2702,이선희 교수님,교양프랑스어중급(외국어강의)
2703,"김용호,정혜윤 교수님",교양스페인어초급(외국어강의) 서어서문학과
2704,"신태식,박수경 교수님",교양스페인어초급(외국어강의) 서어서문학과
2705,"김선욱,최은경 교수님",교양스페인어초급(외국어강의)
2706,"정효석,신태식 교수님",교양스페인어초급(외국어강의)
2707,"이용표,장재원 교수님",교양스페인어초급(외국어강의)
2708,"정효석,김선이 교수님",교양스페인어초급(외국어강의)
2709,"이용표,정수현 교수님",교양스페인어초급(외국어강의)
2710,"최은경,이용표 교수님",교양스페인어중급(외국어강의)
2711,"김선욱,박수경 교수님",교양스페인어중급(외국어강의)
2712,Mar?a del Pilar Fabeiro Li?are⋯ 교수님,교양스페인어중급(외국어강의)
2713,"권영경,이진숙 교수님",교양독일어초급(외국어강의)
2714,"권영경,정명순 교수님",교양독일어초급(외국어강의)
2715,"김인순,이상욱 교수님",교양독일어초급(외국어강의)
2716,"김재영,안철택 교수님",교양독일어초급(외국어강의)
2717,"권영을,이정린 교수님",교양독일어초급(외국어강의)
2718,"권영을,전지선 교수님",교양독일어중급(외국어강의)
2719,최정환 교수님,인문사회학을위한수학 Flipped Class
2720,김현철 교수님,데이터로표현하는세상
2721,박성빈 교수님,하이퍼텍스트와계산가능성
2722,김홍중 교수님,수리소프트웨어의활용(영강)
2723,정인교 교수님,과학적추론의이해
2724,정재호 교수님,비이공계학생을위한물리학(영강)
2725,문영선 교수님,교육학개론
2726,윤선인 교수님,교육학개론
2727,정해진 교수님,교육학개론
2728,최승현 교수님,교육학개론
2729,변은희 교수님,교육심리
2730,권순구 교수님,교육심리
2731,이선영 교수님,교육심리
2732,송주연 교수님,교육심리
2733,최윤진 교수님,교육사회
2734,전하람 교수님,교육사회
2735,마은종 교수님,교육철학및교육사
2736,김세희 교수님,교육철학및교육사
2737,박주희 교수님,교육철학및교육사
2738,조나영 교수님,교육철학및교육사
2739,김은진 교수님,교육방법및교육공학
2740,이영 교수님,교육방법및교육공학
2741,민부자 교수님,교육과정
2742,조호제 교수님,교육과정
2743,이현정 교수님,교육평가
2744,노언경 교수님,교육평가
2745,김은희 교수님,생활지도및상담
2746,정미영 교수님,생활지도및상담
2747,이동윤 교수님,교직적성론
2748,봉미미 교수님,교육봉사 60시간 봉사이수 후 일지 및 확인서 제출자에 한해 신청
2749,신희성 교수님,다문화교육을위한기초한국어교육론 (다문화한국어교육융합전공 학점인정과목)
2750,이정화 교수님,교직실무 08학번까지:교직이론으로 인정/ 09학번부터: 교직소양
2751,김재덕 교수님,교직실무 08학번까지:교직이론으로 인정/ 09학번부터: 교직소양
2752,김지영 교수님,교직실무 08학번까지:교직이론으로 인정/ 09학번부터: 교직소양
2753,설진성 교수님,교직실무 08학번까지:교직이론으로 인정/ 09학번부터: 교직소양
2754,박나리 교수님,특수교육학개론 08학번까지:교직이론으로 인정/ 09학번부터: 교직소양
2755,구정아 교수님,특수교육학개론 08학번까지:교직이론으로 인정/ 09학번부터: 교직소양
2756,민수진 교수님,특수교육학개론 08학번까지:교직이론으로 인정/ 09학번부터: 교직소양
2757,이지효 교수님,특수교육학개론 08학번까지:교직이론으로 인정/ 09학번부터: 교직소양
2758,박준형 교수님,교육행정및교육경영
2759,가신현 교수님,교육행정및교육경영
2760,김희대 교수님,학교폭력예방및학생의이해 12학번까지: 교직이론으로 인정/13학번부터: 교직소양
2761,박철형 교수님,학교폭력예방및학생의이해 12학번까지: 교직이론으로 인정/13학번부터: 교직소양
2762,장은비 교수님,학교폭력예방및학생의이해 12학번까지: 교직이론으로 인정/13학번부터: 교직소양
2763,봉미미 교수님,"학교현장실습 오리엔테이션(3/11),수업(3/18,3/25,6/10)"
2764,변기용 교수님,"학교현장실습 오리엔테이션(3/11),수업(3/18,3/25,6/10)"
2765,이상민 교수님,"학교현장실습 오리엔테이션(3/11),수업(3/25,6/10):3/18수업없음."
2766,조대연 교수님,"학교현장실습 오리엔테이션(3/11),수업(3/18,3/25,6/10)"
2767,봉미미 교수님,학교현장실습(해외인턴십) 16-2학기 해외교육실습 선발자 신청과목
2768,박지영 교수님,생물교과교육론
2769,"김지혜,김재홍 교수님",과학교과논리및논술
2770,박성근 교수님,물리교과교육론
2771,김지혜 교수님,화학교과교육론
2772,이의형 교수님,지질학
2773,한신 교수님,지구과학교과교육론
2774,성국현 교수님,군사학Ⅰ
2775,이보선 교수님,군사학Ⅲ
